#YYYYmmdd HHMMSS.ss;Duration;Magnitude;Longitude;Latitude;Depth;Type;File;Valid;Projection;Operator
20110829 234439.399;6;;;;;Effondrement;0;0;WGS84;VF
20110829 235011.57;7;;;;;Effondrement;0;0;WGS84;VF
20110830 002315.771;2;;;;;Sommital;0;0;WGS84;PHK
20110830 003405.571;3;;;;;Sommital;0;0;WGS84;PHK
20110830 021104.457;3;;;;;Sommital;0;0;WGS84;PHK
20110830 034639.114;3;;;;;Indetermine;0;0;WGS84;PHK
20110830 041051.736;34;;;;;Effondrement;0;0;WGS84;PHK
20110830 044503.685;3;;;;;Sommital;0;0;WGS84;PHK
20110830 053630.657;3;;;;;Sommital;0;0;WGS84;PHK
20110830 061827.714;9;;;;;Sommital;0;0;WGS84;PHK
20110830 062131.28;5;;;;;Effondrement;0;0;WGS84;PHK
20110830 070806.201;174;;;;;Teleseisme;0;0;WGS84;PHK
20110830 071644.468;102;;;;;Phase T;0;0;WGS84;PHK
20110830 120041.171;5;;;;;Sommital;0;0;WGS84;PHK
20110830 120347.314;3;;;;;Sommital;0;0;WGS84;PHK
20110830 132948.914;2;;;;;Sommital;0;0;WGS84;PHK
20110830 162607.314;5;;;;;Sommital;0;0;WGS84;PHK
20110830 181849.900;13;;;;;Effondrement;0;0;WGS84;PHK
20110830 183933.199;6;;;;;Effondrement;0;0;WGS84;PHK
20110830 192339.114;3;;;;;Sommital;0;0;WGS84;PHK
20110830 194705.114;4;;;;;Sommital;0;0;WGS84;PHK
20110831 010421.342;4;;;;;Sommital;0;0;WGS84;PHK
20110831 063318.430;43;;;;;Effondrement;0;0;WGS84;PHK
20110831 105829.157;34;;;;;Effondrement;0;0;WGS84;PHK
20110831 122006.179;45;;;;;Effondrement;0;0;WGS84;PHK
20110831 153455.725;29;;;;;Effondrement;0;0;WGS84;PHK
20110831 165357.399;5;;;;;Sommital;0;0;WGS84;PHK
20110831 190459.157;20;;;;;Effondrement;0;0;WGS84;PHK
20110831 190934.657;5;;;;;Effondrement;0;0;WGS84;PHK
20110831 191312.314;3;;;;;Sommital;0;0;WGS84;PHK
20110831 192143.742;4;;;;;Effondrement;0;0;WGS84;PHK
20110831 201804.457;5;;;;;Effondrement;0;0;WGS84;PHK
20110901 002531.942;7;;;;;Sommital;0;0;WGS84;PHC
20110901 010934.542;7;;;;;Sommital;0;0;WGS84;PHC
20110901 022432.359;49;;;;;Effondrement;0;0;WGS84;PHC
20110901 024413.314;6;;;;;Sommital;0;0;WGS84;PHC
20110901 041232.942;9;;;;;Sommital;0;0;WGS84;PHC
20110901 070445.28;12;;;;;Sommital;0;0;WGS84;PHC
20110901 081918.285;4;;;;;Sommital;0;0;WGS84;PHC
20110901 084226.57;3;;;;;Sommital;0;0;WGS84;PHC
20110901 114945.85;5;;;;;Sommital;0;0;WGS84;PHC
20110901 133300.600;6;;;;;Sommital;0;0;WGS84;PHC
20110901 140536.257;5;;;;;Sommital;0;0;WGS84;PHC
20110901 152048.114;6;;;;;Sommital;0;0;WGS84;PHC
20110901 165548.314;15;;;;;Effondrement;0;0;WGS84;PHC
20110901 171758.828;36;;;;;Effondrement;0;0;WGS84;PHC
20110901 172017.971;10;;;;;Effondrement;0;0;WGS84;PHC
20110901 183128.217;45;;;;;Effondrement;0;0;WGS84;PHC
20110901 225437.714;11;;;;;Effondrement;0;0;WGS84;PHC
20110902 014036.942;2;;;;;Effondrement;0;0;WGS84;PHK
20110902 024344.314;2;;;;;Effondrement;0;0;WGS84;PHK
20110902 031504.971;5;;;;;Sommital;0;0;WGS84;PHK
20110902 031709.85;4;;;;;Sommital;0;0;WGS84;PHK
20110902 052000.550;34;;;;;Effondrement;0;0;WGS84;PHK
20110902 111728.282;114;;;;;Teleseisme;0;0;WGS84;PHK
20110902 120035.190;1082;;;;;Teleseisme;0;0;WGS84;PHK
20110902 124624.142;4;;;;;Sommital;0;0;WGS84;PHK
20110902 130123.485;3;;;;;Sommital;0;0;WGS84;PHK
20110903 022910.885;3;;;;;Sommital;0;0;WGS84;PHK
20110903 051243.514;15;;;;;Local;0;0;WGS84;PHK
20110903 052545.199;5;;;;;Sommital;0;0;WGS84;PHK
20110903 065153.57;4;;;;;Sommital;0;0;WGS84;PHK
20110903 080635.85;3;;;;;Effondrement;0;0;WGS84;PHK
20110903 094536.657;5;;;;;Effondrement;0;0;WGS84;PHK
20110903 113330.171;2;;;;;Indetermine;0;0;WGS84;PHK
20110903 113336.457;2;;;;;Local;0;0;WGS84;PHK
20110903 115538.428;5;;;;;Effondrement;0;0;WGS84;PHK
20110903 122954.514;8;;;;;Effondrement;0;0;WGS84;PHK
20110903 171448.205;43;;;;;Indetermine;0;0;WGS84;PHK
20110903 191117.114;7;;;;;Effondrement;0;0;WGS84;PHK
20110903 231218.571;6;;;;;Effondrement;0;0;WGS84;PHK
20110903 232233.183;18;;;;;Indetermine;0;0;WGS84;PHK
20110903 234434.64;75;;;;;Indetermine;0;0;WGS84;PHK
20110904 001305.257;2;;;;;Effondrement;0;0;WGS84;PHK
20110904 022213.542;2;;;;;Sommital;0;0;WGS84;PHK
20110904 085824.457;6;;;;;Effondrement;0;0;WGS84;PHK
20110904 131401.428;3;;;;;Sommital;0;0;WGS84;PHK
20110904 151009.800;2;;;;;Sommital;0;0;WGS84;PHK
20110904 162303.914;5;;;;;Sommital;0;0;WGS84;PHK
20110904 164123.199;4;;;;;Effondrement;0;0;WGS84;PHK
20110904 183159.53;32;;;;;Effondrement;0;0;WGS84;PHK
20110904 183728.142;4;;;;;Sommital;0;0;WGS84;PHK
20110904 202258.616;15;;;;;Effondrement;0;0;WGS84;PHK
20110904 224655.199;4;;;;;Sommital;0;0;WGS84;PHK
20110905 005937.514;5;;;;;Effondrement;0;0;WGS84;PHK
20110905 021526.28;5;;;;;Sommital;0;0;WGS84;PHK
20110905 111605.371;3;;;;;Sommital;0;0;WGS84;PHK
20110905 150205.600;3;;;;;Effondrement;0;0;WGS84;PHK
20110905 175758.885;4;;;;;Sommital;0;0;WGS84;PHK
20110905 180341.850;86;;;;;Teleseisme;0;0;WGS84;PHK
20110905 181546.57;8;;;;;Profond;0;0;WGS84;PHK
20110905 181744.89;138;;;;;Phase T;0;0;WGS84;PHK
20110905 211415.485;6;;;;;Sommital;0;0;WGS84;PHK
20110905 234336.992;35;;;;;Effondrement;0;0;WGS84;PHK
20110906 070349.171;3;;;;;Sommital;0;0;WGS84;FL
20110906 210626.857;10;;;;;Sommital;0;0;WGS84;FL
20110907 131129.142;6;;;;;Effondrement;0;0;WGS84;FL
20110907 185414.571;2;;;;;Sommital;0;0;WGS84;FL
20110907 215420.285;3;;;;;Sommital;0;0;WGS84;FL
20110908 031359.428;4;;;;;Sommital;0;0;WGS84;FL
20110908 105845.628;2;;;;;Sommital;0;0;WGS84;FL
20110908 130934.199;6;;;;;Sommital;0;0;WGS84;FL
20110908 145347.457;10;;;;;Regional;0;0;WGS84;FL
20110908 164352.428;3;;;;;Sommital;0;0;WGS84;FL
20110908 191446.857;4;;;;;Effondrement;0;0;WGS84;FL
20110908 231550.285;3;;;;;Sommital;0;0;WGS84;FL
20110909 013455.371;6;;;;;Effondrement;0;0;WGS84;FL
20110909 080626.942;3;;;;;Sommital;0;0;WGS84;FL
20110909 082302.828;6;;;;;Effondrement;0;0;WGS84;FL
20110909 132809.171;31;;;;;Regional;0;0;WGS84;FL
20110909 151543.685;5;;;;;Sommital;0;0;WGS84;FL
20110909 200523.571;6;;;;;Effondrement;0;0;WGS84;FL
20110909 201253.428;5;;;;;Effondrement;0;0;WGS84;FL
20110909 220820.0;6;;;;;Sommital;0;0;WGS84;FL
20110909 223102.485;5;;;;;Effondrement;0;0;WGS84;FL
20110910 001545.742;6;;;;;Effondrement;0;0;WGS84;FL
20110910 051507.257;3;;;;;Sommital;0;0;WGS84;FL
20110910 131659.685;4;;;;;Sommital;0;0;WGS84;FL
20110910 161449.57;5;;;;;Sommital;0;0;WGS84;FL
20110910 193926.257;22;;;;;Effondrement;0;0;WGS84;FL
20110910 215053.685;6;;;;;Sommital;0;0;WGS84;FL
20110911 104755.228;;;;;;Effondrement;0;0;WGS84;FL
20110911 155951.828;15;;;;;Effondrement;0;0;WGS84;FL
20110911 174150.742;4;;;;;Regional;0;0;WGS84;FL
20110911 180320.885;18;;;;;Effondrement;0;0;WGS84;FL
20110911 185524.428;7;;;;;Effondrement;0;0;WGS84;FL
20110912 002718.314;4;;;;;Effondrement;0;0;WGS84;FL
20110912 155122.200;17;;;;;Effondrement;0;0;WGS84;FL
20110912 163532.142;6;;;;;Sommital;0;0;WGS84;FL
20110912 183523.742;58;;;;;Effondrement;0;0;WGS84;FL
20110913 000937.314;5;;;;;Effondrement;0;0;WGS84;THS
20110913 010747.195;29;;;;;Effondrement;0;0;WGS84;THS
20110913 032638.371;3;;;;;Sommital;0;0;WGS84;THS
20110915 114931.857;6;;;;;Effondrement;0;0;WGS84;THS
20110915 130136.228;4;;;;;Sommital;0;0;WGS84;THS
20110915 171848.257;9;;;;;Effondrement;0;0;WGS84;THS
20110915 201716.474;7;;;;;Effondrement;0;0;WGS84;THS
20110915 222452.228;8;;;;;Effondrement;0;0;WGS84;THS
20110916 005921.400;46;;;;;Effondrement;0;0;WGS84;THS
20110916 030051.971;3;;;;;Local;0;0;WGS84;THS
20110916 082343.457;6;;;;;Effondrement;0;0;WGS84;THS
20110916 085851.342;9;;;;;Effondrement;0;0;WGS84;THS
20110916 125043.257;6;;;;;Sommital;0;0;WGS84;THS
20110916 141203.857;5;;;;;Sommital;0;0;WGS84;THS
20110916 164033.114;4;;;;;Sommital;0;0;WGS84;THS
20110916 184704.285;5;;;;;Sommital;0;0;WGS84;THS
20110916 192545.965;19;;;;;Effondrement;0;0;WGS84;THS
20110916 192738.933;20;;;;;Effondrement;0;0;WGS84;THS
20110916 192918.644;6;;;;;Sommital;0;0;WGS84;THS
20110916 192932.341;30;;;;;Effondrement;0;0;WGS84;THS
20110916 214415.223;8;;;;;Sommital;0;0;WGS84;THS
20110916 214534.257;5;;;;;Sommital;0;0;WGS84;THS
20110916 220956.771;4;;;;;Effondrement;0;0;WGS84;THS
20110916 221323.914;6;;;;;Sommital;0;0;WGS84;THS
20110917 010953.212;42;;;;;Effondrement;0;0;WGS84;THS
20110917 012352.943;25;;;;;Effondrement;0;0;WGS84;THS
20110917 032843.0;5;;;;;Sommital;0;0;WGS84;THS
20110917 045033.714;4;;;;;Sommital;0;0;WGS84;THS
20110917 053521.942;2;;;;;Sommital;0;0;WGS84;THS
20110917 061030.228;4;;;;;Effondrement;0;0;WGS84;THS
20110917 070231.836;69;;;;;Effondrement;0;0;WGS84;THS
20110917 102712.742;5;;;;;Effondrement;0;0;WGS84;THS
20110917 104710.682;50;;;;;Indetermine;0;0;WGS84;THS
20110917 104927.542;3;;;;;Sommital;0;0;WGS84;THS
20110917 124925.657;5;;;;;Effondrement;0;0;WGS84;THS
20110917 135154.914;3;;;;;Effondrement;0;0;WGS84;THS
20110917 153622.64;21;;;;;Effondrement;0;0;WGS84;THS
20110918 004428.114;3;;;;;Effondrement;0;0;WGS84;THS
20110918 021032.764;6;;;;;Effondrement;0;0;WGS84;THS
20110918 032827.474;6;;;;;Effondrement;0;0;WGS84;THS
20110918 092046.75;6;;;;;Sommital;0;0;WGS84;THS
20110918 114415.758;6;;;;;Sommital;0;0;WGS84;THS
20110918 125039.501;211;;;;;Teleseisme;0;0;WGS84;THS
20110918 130509.814;1163;;;;;Phase T;0;0;WGS84;THS
20110918 150444.314;6;;;;;Sommital;0;0;WGS84;THS
20110918 205346.371;4;;;;;Sommital;0;0;WGS84;THS
20110918 212348.285;5;;;;;Sommital;0;0;WGS84;THS
20110918 235226.628;5;;;;;Effondrement;0;0;WGS84;THS
20110919 000313.714;5;;;;;Sommital;0;0;WGS84;THS
20110919 031916.742;3;;;;;Sommital;0;0;WGS84;THS
20110919 053818.657;4;;;;;Effondrement;0;0;WGS84;THS
20110919 082547.206;23;;;;;Effondrement;0;0;WGS84;THS
20110919 085836.314;6;;;;;Sommital;0;0;WGS84;THS
20110919 093621.228;5;;;;;Effondrement;0;0;WGS84;THS
20110919 152358.485;6;;;;;Effondrement;0;0;WGS84;THS
20110919 225233.399;4;;;;;Sommital;0;0;WGS84;THS
20110920 002038.57;23;;;;;Local;0;0;WGS84;PB
20110920 012044.285;7;;;;;Sommital;0;0;WGS84;PB
20110920 020309.885;8;;;;;Effondrement;0;0;WGS84;PB
20110920 020824.371;3;;;;;Sommital;0;0;WGS84;PB
20110920 021413.971;7;;;;;Effondrement;0;0;WGS84;PB
20110920 045130.371;7;;;;;Effondrement;0;0;WGS84;PB
20110920 115723.971;6;;;;;Effondrement;0;0;WGS84;PB
20110920 132636.628;30;;;;;Effondrement;0;0;WGS84;PB
20110920 135606.457;6;;;;;Effondrement;0;0;WGS84;PB
20110920 143955.0;58;;;;;Effondrement;0;0;WGS84;PB
20110920 145216.800;4;;;;;Effondrement;0;0;WGS84;PB
20110920 150317.771;5;;;;;Effondrement;0;0;WGS84;PB
20110920 151018.228;4;;;;;Effondrement;0;0;WGS84;PB
20110920 154646.514;6;;;;;Effondrement;0;0;WGS84;PB
20110920 160010.314;7;;;;;Effondrement;0;0;WGS84;PB
20110920 185104.857;6;;;;;Effondrement;0;0;WGS84;PB
20110920 200513.428;6;;;;;Effondrement;0;0;WGS84;PB
20110920 211208.914;6;;;;;Effondrement;0;0;WGS84;PB
20110921 011132.828;4;;;;;Effondrement;0;0;WGS84;PB
20110921 015830.771;9;;;;;Effondrement;0;0;WGS84;PB
20110921 060319.199;6;;;;;Effondrement;0;0;WGS84;PB
20110921 063918.942;3;;;;;Sommital;0;0;WGS84;PB
20110921 081716.199;5;;;;;Effondrement;0;0;WGS84;PB
20110921 092220.616;83;;;;;Effondrement;0;0;WGS84;PB
20110921 093346.428;5;;;;;Effondrement;0;0;WGS84;PB
20110921 120036.195;29;;;;;Indetermine;0;0;WGS84;PB
20110921 140323.828;6;;;;;Effondrement;0;0;WGS84;PB
20110921 142258.971;3;;;;;Effondrement;0;0;WGS84;PB
20110921 142834.57;6;;;;;Effondrement;0;0;WGS84;PB
20110921 163535.914;4;;;;;Sommital;0;0;WGS84;PB
20110921 175020.57;8;;;;;Effondrement;0;0;WGS84;PB
20110921 181212.399;6;;;;;Effondrement;0;0;WGS84;PB
20110921 220926.685;4;;;;;Effondrement;0;0;WGS84;PB
20110921 221937.971;5;;;;;Effondrement;0;0;WGS84;PB
20110921 234537.171;7;;;;;Effondrement;0;0;WGS84;PB
20110922 005724.638;67;;;;;Effondrement;0;0;WGS84;PB
20110922 044005.514;7;;;;;Effondrement;0;0;WGS84;PB
20110922 084239.885;7;;;;;Sommital;0;0;WGS84;PB
20110922 084936.57;6;;;;;Effondrement;0;0;WGS84;PB
20110922 093130.741;84;;;;;Effondrement;0;0;WGS84;PB
20110922 101409.657;5;;;;;Effondrement;0;0;WGS84;PB
20110922 110508.399;4;;;;;Sommital;0;0;WGS84;PB
20110922 113045.628;5;;;;;Effondrement;0;0;WGS84;PB
20110922 132118.885;9;;;;;Effondrement;0;0;WGS84;PB
20110922 144437.657;7;;;;;Effondrement;0;0;WGS84;PB
20110922 155654.42;55;;;;;Effondrement;0;0;WGS84;PB
20110922 164258.571;7;;;;;Effondrement;0;0;WGS84;PB
20110922 181346.775;74;;;;;Effondrement;0;0;WGS84;PB
20110922 183338.742;5;;;;;Effondrement;0;0;WGS84;PB
20110922 214515.971;3;;;;;Effondrement;0;0;WGS84;PB
20110922 220103.171;7;;;;;Effondrement;0;0;WGS84;PB
20110922 230057.485;3;;;;;Effondrement;0;0;WGS84;PB
20110922 232407.171;2;;;;;Effondrement;0;0;WGS84;PB
20110923 001419.28;10;;;;;Effondrement;0;0;WGS84;PB
20110923 030019.228;5;;;;;Effondrement;0;0;WGS84;PB
20110923 040736.228;5;;;;;Effondrement;0;0;WGS84;PB
20110923 064937.0;5;;;;;Effondrement;0;0;WGS84;PB
20110923 120320.599;60;;;;;Effondrement;0;0;WGS84;PB
20110923 121016.911;53;;;;;Effondrement;0;0;WGS84;PB
20110923 162913.142;3;;;;;Sommital;0;0;WGS84;PB
20110923 195828.600;9;;;;;Sommital;0;0;WGS84;PB
20110923 215522.371;6;;;;;Effondrement;0;0;WGS84;PB
20110923 222819.142;8;;;;;Effondrement;0;0;WGS84;PB
20110923 233736.800;4;;;;;Sommital;0;0;WGS84;PB
20110924 003550.571;6;;;;;Effondrement;0;0;WGS84;VF
20110924 020738.800;6;;;;;Effondrement;0;0;WGS84;VF
20110924 051502.828;3;;;;;Sommital;0;0;WGS84;VF
20110924 055852.828;7;;;;;Effondrement;0;0;WGS84;VF
20110924 070507.942;10;;;;;Sommital;0;0;WGS84;VF
20110924 080330.457;5;;;;;Effondrement;0;0;WGS84;VF
20110924 080817.857;6;;;;;Effondrement;0;0;WGS84;VF
20110924 104507.337;84;;;;;Effondrement;0;0;WGS84;VF
20110924 111820.771;4;;;;;Sommital;0;0;WGS84;VF
20110924 121220.199;10;;;;;Effondrement;0;0;WGS84;VF
20110924 131550.800;7;;;;;Effondrement;0;0;WGS84;VF
20110924 135056.914;11;;;;;Effondrement;0;0;WGS84;VF
20110924 140916.371;6;;;;;Effondrement;0;0;WGS84;VF
20110924 170739.371;7;;;;;Effondrement;0;0;WGS84;VF
20110924 172322.769;55;;;;;Indetermine;0;0;WGS84;VF
20110924 175215.638;68;;;;;Effondrement;0;0;WGS84;VF
20110924 184254.354;27;;;;;Effondrement;0;0;WGS84;VF
20110924 202254.939;9;;;;;Effondrement;0;0;WGS84;VF
20110924 204927.628;7;;;;;Effondrement;0;0;WGS84;VF
20110924 210816.171;5;;;;;Effondrement;0;0;WGS84;VF
20110924 221141.971;7;;;;;Effondrement;0;0;WGS84;VF
20110924 225057.971;6;;;;;Effondrement;0;0;WGS84;VF
20110924 225356.485;42;;;;;Effondrement;0;0;WGS84;VF
20110924 230650.70;47;;;;;Effondrement;0;0;WGS84;VF
20110925 001103.928;17;;;;;Effondrement;0;0;WGS84;PB
20110925 043856.342;5;;;;;Effondrement;0;0;WGS84;PB
20110925 071005.942;6;;;;;Effondrement;0;0;WGS84;PB
20110925 073524.114;6;;;;;Effondrement;0;0;WGS84;PB
20110925 075109.571;8;;;;;Effondrement;0;0;WGS84;PB
20110925 081650.657;6;;;;;Effondrement;0;0;WGS84;PB
20110925 083207.0;7;;;;;Effondrement;0;0;WGS84;PB
20110925 094223.371;6;;;;;Effondrement;0;0;WGS84;PB
20110925 123108.0;5;;;;;Effondrement;0;0;WGS84;PB
20110925 124311.542;3;;;;;Sommital;0;0;WGS84;PB
20110925 145221.342;6;;;;;Sommital;0;0;WGS84;PB
20110925 180354.399;6;;;;;Effondrement;0;0;WGS84;PB
20110925 193124.201;58;;;;;Effondrement;0;0;WGS84;PB
20110925 205501.917;57;;;;;Effondrement;0;0;WGS84;PB
20110925 231447.600;5;;;;;Effondrement;0;0;WGS84;PB
20110925 234114.257;5;;;;;Effondrement;0;0;WGS84;PB
20110926 020258.399;5;;;;;Effondrement;0;0;WGS84;PB
20110926 050214.507;51;;;;;Effondrement;0;0;WGS84;PB
20110926 065705.371;11;;;;;Effondrement;0;0;WGS84;PB
20110926 070118.485;19;;;;;Effondrement;0;0;WGS84;PB
20110926 083546.201;35;;;;;Effondrement;0;0;WGS84;PB
20110926 083953.354;24;;;;;Effondrement;0;0;WGS84;PB
20110926 085747.900;72;;;;;Effondrement;0;0;WGS84;PB
20110926 090101.644;53;;;;;Effondrement;0;0;WGS84;PB
20110926 094007.348;8;;;;;Effondrement;0;0;WGS84;PB
20110926 095459.599;67;;;;;Effondrement;0;0;WGS84;PB
20110926 104952.600;6;;;;;Effondrement;0;0;WGS84;PB
20110926 112415.199;7;;;;;Effondrement;0;0;WGS84;PB
20110926 122740.201;58;;;;;Effondrement;0;0;WGS84;PB
20110926 131732.371;5;;;;;Effondrement;0;0;WGS84;PB
20110926 135104.800;5;;;;;Effondrement;0;0;WGS84;PB
20110926 145936.354;38;;;;;Effondrement;0;0;WGS84;PB
20110926 152137.507;50;;;;;Effondrement;0;0;WGS84;PB
20110926 152517.201;41;;;;;Effondrement;0;0;WGS84;PB
20110926 163656.496;10;;;;;Effondrement;0;0;WGS84;PB
20110926 164846.914;41;;;;;Local;0;0;WGS84;PB
20110926 192638.53;42;;;;;Effondrement;0;0;WGS84;PB
20110926 213405.359;9;;;;;Effondrement;0;0;WGS84;PB
20110926 233145.600;5;;;;;Effondrement;0;0;WGS84;PB
20110927 094513.314;5;;;;;Effondrement;0;0;WGS84;FB
20110927 110801.0;5;;;;;Effondrement;0;0;WGS84;FB
20110927 142356.142;5;;;;;Effondrement;0;0;WGS84;FB
20110927 155841.428;5;;;;;Effondrement;0;0;WGS84;FB
20110927 161421.828;3;;;;;Effondrement;0;0;WGS84;FB
20110927 173636.628;5;;;;;Effondrement;0;0;WGS84;FB
20110927 183152.914;4;;;;;Effondrement;0;0;WGS84;FB
20110928 033329.885;8;;;;;Longue Periode;0;0;WGS84;FB
20110928 070334.571;4;;;;;Sommital;0;0;WGS84;FB
20110928 094408.971;8;;;;;Effondrement;0;0;WGS84;FB
20110928 095113.314;6;;;;;Effondrement;0;0;WGS84;FB
20110928 133035.28;4;;;;;Effondrement;0;0;WGS84;FB
20110928 180651.542;6;;;;;Effondrement;0;0;WGS84;FB
20110928 191222.771;5;;;;;Effondrement;0;0;WGS84;FB
20110928 195238.485;5;;;;;Effondrement;0;0;WGS84;FB
20110929 034848.57;5;;;;;Effondrement;0;0;WGS84;FB
20110929 080814.714;6;;;;;Effondrement;0;0;WGS84;FB
20110929 100239.742;8;;;;;Effondrement;0;0;WGS84;FB
20110929 105308.714;5;;;;;Effondrement;0;0;WGS84;FB
20110929 140252.571;9;;;;;Effondrement;0;0;WGS84;FB
20110929 141415.600;36;;;;;Indetermine;0;0;WGS84;FB
20110929 160932.85;6;;;;;Effondrement;0;0;WGS84;FB
20110929 163325.457;5;;;;;Effondrement;0;0;WGS84;FB
20110929 172729.314;4;;;;;Sommital;0;0;WGS84;FB
20110929 194229.828;5;;;;;Sommital;0;0;WGS84;FB
20110929 203252.399;7;;;;;Effondrement;0;0;WGS84;FB
20110929 232806.457;5;;;;;Effondrement;0;0;WGS84;FB
20110930 013307.28;7;;;;;Effondrement;0;0;WGS84;FB
20110930 025616.57;8;;;;;Effondrement;0;0;WGS84;FB
20110930 035900.971;5;;;;;Effondrement;0;0;WGS84;FB
20110930 063648.685;4;;;;;Effondrement;0;0;WGS84;FB
20110930 210644.685;7;;;;;Effondrement;0;0;WGS84;FB
20110930 222201.171;8;;;;;Effondrement;0;0;WGS84;FB
20110930 224458.857;4;;;;;Sommital;0;0;WGS84;FB
20110930 224508.257;6;;;;;Sommital;0;0;WGS84;FB
20110930 224525.114;4;;;;;Sommital;0;0;WGS84;FB
20111001 065300.914;7;;;;;Effondrement;0;0;WGS84;FB
20111001 081638.771;4;;;;;Sommital;0;0;WGS84;FB
20111001 101401.114;5;;;;;Effondrement;0;0;WGS84;FB
20111001 103440.228;6;;;;;Effondrement;0;0;WGS84;FB
20111001 125215.971;9;;;;;Effondrement;0;0;WGS84;FB
20111001 132459.142;7;;;;;Effondrement;0;0;WGS84;FB
20111001 134740.114;5;;;;;Effondrement;0;0;WGS84;FB
20111001 201933.742;5;;;;;Effondrement;0;0;WGS84;FB
20111001 202715.914;7;;;;;Effondrement;0;0;WGS84;FB
20111001 215742.0;5;;;;;Effondrement;0;0;WGS84;FB
20111001 222848.685;5;;;;;Effondrement;0;0;WGS84;FB
20111001 232826.371;6;;;;;Effondrement;0;0;WGS84;FB
20111002 001615.371;7;;;;;Effondrement;0;0;WGS84;FB
20111002 011426.457;6;;;;;Effondrement;0;0;WGS84;FB
20111002 021211.228;4;;;;;Effondrement;0;0;WGS84;FB
20111002 023036.28;5;;;;;Effondrement;0;0;WGS84;FB
20111002 025853.371;5;;;;;Effondrement;0;0;WGS84;FB
20111002 043343.685;105;;;;;Effondrement;0;0;WGS84;FB
20111002 043841.914;113;;;;;Effondrement;0;0;WGS84;FB
20111002 050405.228;5;;;;;Effondrement;0;0;WGS84;FB
20111002 053242.228;99;;;;;Effondrement;0;0;WGS84;FB
20111002 060630.457;6;;;;;Effondrement;0;0;WGS84;FB
20111002 150631.114;8;;;;;Effondrement;0;0;WGS84;FB
20111002 190658.28;7;;;;;Effondrement;0;0;WGS84;FB
20111003 012421.971;6;;;;;Effondrement;0;0;WGS84;FB
20111003 013405.28;6;;;;;Effondrement;0;0;WGS84;FB
20111003 022344.371;6;;;;;Effondrement;0;0;WGS84;FB
20111003 082233.228;5;;;;;Sommital;0;0;WGS84;FB
20111003 160042.257;4;;;;;Sommital;0;0;WGS84;FB
20111003 195904.285;6;;;;;Sommital;0;0;WGS84;FB
20111003 212815.514;6;;;;;Effondrement;0;0;WGS84;FB
20111004 013633.885;14;;;;;Local;0;0;WGS84;ADM
20111004 021601.571;3;;;;;Sommital;0;0;WGS84;ADM
20111004 041730.28;5;;;;;Sommital;0;0;WGS84;ADM
20111004 052843.485;4;;;;;Effondrement;0;0;WGS84;ADM
20111004 053246.228;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 053928.742;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 061248.571;3;;;;;Sommital;0;0;WGS84;ADM
20111004 074232.485;7;;;;;Effondrement;0;0;WGS84;ADM
20111004 084757.28;7;;;;;Effondrement;0;0;WGS84;ADM
20111004 091016.228;4;;;;;Effondrement;0;0;WGS84;ADM
20111004 114050.600;8;;;;;Effondrement;0;0;WGS84;ADM
20111004 123641.28;3;;;;;Effondrement;0;0;WGS84;ADM
20111004 141638.800;7;;;;;Effondrement;0;0;WGS84;ADM
20111004 144450.0;42;;;;;Effondrement;0;0;WGS84;ADM
20111004 145804.371;3;;;;;Sommital;0;0;WGS84;ADM
20111004 152203.457;21;;;;;Effondrement;0;0;WGS84;ADM
20111004 153630.199;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 162322.742;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 184214.85;49;;;;;Effondrement;0;0;WGS84;ADM
20111004 202323.742;8;;;;;Effondrement;0;0;WGS84;ADM
20111004 202333.171;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 204849.457;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 212921.85;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 215622.542;8;;;;;Effondrement;0;0;WGS84;ADM
20111004 231920.657;7;;;;;Effondrement;0;0;WGS84;ADM
20111004 232138.228;6;;;;;Effondrement;0;0;WGS84;ADM
20111004 234450.857;9;;;;;Effondrement;0;0;WGS84;ADM
20111005 004041.514;3;;;;;Sommital;0;0;WGS84;VF
20111005 040740.85;4;;;;;Effondrement;0;0;WGS84;VF
20111005 045512.828;8;;;;;Sommital;0;0;WGS84;VF
20111005 051215.342;6;;;;;Effondrement;0;0;WGS84;VF
20111005 061917.142;8;;;;;Effondrement;0;0;WGS84;VF
20111005 081230.628;5;;;;;Effondrement;0;0;WGS84;VF
20111005 101338.399;6;;;;;Effondrement;0;0;WGS84;VF
20111005 102336.714;5;;;;;Effondrement;0;0;WGS84;VF
20111005 102653.342;19;;;;;Indetermine;0;0;WGS84;VF
20111005 113314.314;8;;;;;Effondrement;0;0;WGS84;VF
20111005 113418.714;5;;;;;Effondrement;0;0;WGS84;VF
20111005 122605.971;5;;;;;Effondrement;0;0;WGS84;VF
20111005 130242.199;3;;;;;Sommital;0;0;WGS84;VF
20111005 154148.542;6;;;;;Effondrement;0;0;WGS84;VF
20111005 160251.199;7;;;;;Effondrement;0;0;WGS84;VF
